contact_id,name,email,company,industry,source,created_at,engagement_score,converted,conversion_date,channel_cost_total,funnel_stage
1603,Lead_1603,lead1603@example.com,Company_231,Healthcare,Referral,2025-06-14,27,True,2025-06-21,2500,Customer
1604,Lead_1604,lead1604@example.com,Company_153,E-Commerce,Facebook Ads,2025-06-26,59,False,,30000,MQL
1605,Lead_1605,lead1605@example.com,Company_63,Healthcare,Facebook Ads,2025-10-03,37,False,,30000,Lead
1606,Lead_1606,lead1606@example.com,Company_161,SaaS,Facebook Ads,2025-06-02,17,False,,30000,Lead
1607,Lead_1607,lead1607@example.com,Company_62,SaaS,Organic,2025-06-12,38,False,,0,Lead
1608,Lead_1608,lead1608@example.com,Company_237,SaaS,Email Campaign,2025-07-17,15,False,,10000,Lead
1609,Lead_1609,lead1609@example.com,Company_275,E-Commerce,Webinar,2025-06-13,68,False,,5000,SQL
1610,Lead_1610,lead1610@example.com,Company_28,Healthcare,Referral,2025-06-13,11,False,,2500,Lead
1611,Lead_1611,lead1611@example.com,Company_54,Healthcare,Referral,2025-06-02,1,False,,2500,Lead
1612,Lead_1612,lead1612@example.com,Company_120,EdTech,LinkedIn DMs,2025-06-18,32,False,,25000,Lead
1613,Lead_1613,lead1613@example.com,Company_119,E-Commerce,Email Campaign,2025-07-14,47,False,,10000,MQL
1614,Lead_1614,lead1614@example.com,Company_74,EdTech,Email Campaign,2025-06-03,0,False,,10000,Lead
1615,Lead_1615,lead1615@example.com,Company_176,Healthcare,Facebook Ads,2025-06-06,0,False,,30000,Lead
1616,Lead_1616,lead1616@example.com,Company_92,Manufacturing,Referral,2025-07-10,33,False,,2500,Lead
1617,Lead_1617,lead1617@example.com,Company_197,EdTech,Facebook Ads,2025-06-16,57,False,,30000,MQL
1618,Lead_1618,lead1618@example.com,Company_187,FinTech,Organic,2025-06-24,65,True,2025-07-28,0,Customer
1619,Lead_1619,lead1619@example.com,Company_100,FinTech,Email Campaign,2025-06-19,53,False,,10000,MQL
1620,Lead_1620,lead1620@example.com,Company_241,Healthcare,Email Campaign,2025-06-21,53,False,,10000,MQL
1621,Lead_1621,lead1621@example.com,Company_270,Manufacturing,Facebook Ads,2025-06-19,4,False,,30000,Lead
1622,Lead_1622,lead1622@example.com,Company_72,E-Commerce,Organic,2025-07-07,18,False,,0,Lead
1623,Lead_1623,lead1623@example.com,Company_240,FinTech,Facebook Ads,2025-11-17,2,False,,30000,Lead
1624,Lead_1624,lead1624@example.com,Company_203,SaaS,Organic,2025-06-13,14,False,,0,Lead
1625,Lead_1625,lead1625@example.com,Company_17,EdTech,Referral,2025-06-02,13,True,2025-07-11,2500,Customer
1626,Lead_1626,lead1626@example.com,Company_69,SaaS,LinkedIn DMs,2025-06-13,16,False,,25000,Lead
1627,Lead_1627,lead1627@example.com,Company_49,Manufacturing,LinkedIn DMs,2025-07-18,67,False,,25000,POC
1628,Lead_1628,lead1628@example.com,Company_207,Manufacturing,Facebook Ads,2025-06-12,9,False,,30000,Lead
1629,Lead_1629,lead1629@example.com,Company_56,Manufacturing,Organic,2025-07-05,17,True,2025-07-23,0,Customer
1630,Lead_1630,lead1630@example.com,Company_49,Manufacturing,LinkedIn DMs,2025-06-01,7,False,,25000,Lead
1631,Lead_1631,lead1631@example.com,Company_98,SaaS,Facebook Ads,2025-07-05,20,False,,30000,Lead
1632,Lead_1632,lead1632@example.com,Company_271,Healthcare,Referral,2025-06-21,9,False,,2500,Lead
1633,Lead_1633,lead1633@example.com,Company_177,EdTech,Organic,2025-06-05,16,False,,0,Lead
1634,Lead_1634,lead1634@example.com,Company_206,Manufacturing,Organic,2025-06-13,18,False,,0,Lead
1635,Lead_1635,lead1635@example.com,Company_32,SaaS,Webinar,2025-07-03,72,False,,5000,POC
1636,Lead_1636,lead1636@example.com,Company_234,FinTech,LinkedIn DMs,2025-06-08,34,False,,25000,Lead
1637,Lead_1637,lead1637@example.com,Company_22,Manufacturing,LinkedIn DMs,2025-06-15,25,False,,25000,Lead
1638,Lead_1638,lead1638@example.com,Company_11,E-Commerce,Email Campaign,2025-06-09,50,False,,10000,MQL
1639,Lead_1639,lead1639@example.com,Company_86,SaaS,Facebook Ads,2025-07-03,35,False,,30000,Lead
1640,Lead_1640,lead1640@example.com,Company_66,E-Commerce,Referral,2025-06-04,15,False,,2500,Lead
1641,Lead_1641,lead1641@example.com,Company_110,Healthcare,Webinar,2025-06-03,45,False,,5000,MQL
1642,Lead_1642,lead1642@example.com,Company_279,SaaS,LinkedIn DMs,2025-07-29,40,False,,25000,MQL
1643,Lead_1643,lead1643@example.com,Company_208,E-Commerce,Referral,2025-05-31,9,False,,2500,Lead
1644,Lead_1644,lead1644@example.com,Company_297,Manufacturing,Facebook Ads,2025-06-05,31,False,,30000,Lead
1645,Lead_1645,lead1645@example.com,Company_202,SaaS,Facebook Ads,2025-06-09,37,False,,30000,Lead
1646,Lead_1646,lead1646@example.com,Company_172,SaaS,Facebook Ads,2025-06-17,27,False,,30000,Lead
1647,Lead_1647,lead1647@example.com,Company_105,EdTech,LinkedIn DMs,2025-06-30,49,False,,25000,MQL
1648,Lead_1648,lead1648@example.com,Company_134,E-Commerce,Facebook Ads,2025-06-04,27,False,,30000,Lead
1649,Lead_1649,lead1649@example.com,Company_114,FinTech,LinkedIn DMs,2025-07-05,38,False,,25000,Lead
1650,Lead_1650,lead1650@example.com,Company_65,Healthcare,Facebook Ads,2025-07-22,29,False,,30000,Lead
1651,Lead_1651,lead1651@example.com,Company_252,FinTech,Facebook Ads,2025-06-06,51,False,,30000,MQL
1652,Lead_1652,lead1652@example.com,Company_152,EdTech,Referral,2025-06-02,5,False,,2500,Lead
1653,Lead_1653,lead1653@example.com,Company_203,E-Commerce,LinkedIn DMs,2025-07-07,39,False,,25000,Lead
1654,Lead_1654,lead1654@example.com,Company_164,Manufacturing,Organic,2025-07-03,23,False,,0,Lead
1655,Lead_1655,lead1655@example.com,Company_165,FinTech,Email Campaign,2025-06-09,39,False,,10000,Lead
1656,Lead_1656,lead1656@example.com,Company_18,SaaS,Facebook Ads,2025-07-17,6,False,,30000,Lead
1657,Lead_1657,lead1657@example.com,Company_34,E-Commerce,Email Campaign,2025-06-22,29,False,,10000,Lead
1658,Lead_1658,lead1658@example.com,Company_104,E-Commerce,Organic,2025-06-04,45,True,2025-07-04,0,Customer
1659,Lead_1659,lead1659@example.com,Company_62,Healthcare,Email Campaign,2025-06-22,30,True,2025-07-02,10000,Customer
1660,Lead_1660,lead1660@example.com,Company_28,SaaS,LinkedIn DMs,2025-06-25,59,False,,25000,MQL
1661,Lead_1661,lead1661@example.com,Company_224,Manufacturing,Email Campaign,2025-06-03,33,False,,10000,Lead
1662,Lead_1662,lead1662@example.com,Company_100,EdTech,Facebook Ads,2025-07-03,0,False,,30000,Lead
1663,Lead_1663,lead1663@example.com,Company_249,Manufacturing,Facebook Ads,2025-06-08,15,False,,30000,Lead
1664,Lead_1664,lead1664@example.com,Company_37,SaaS,Referral,2025-05-31,4,False,,2500,Lead
1665,Lead_1665,lead1665@example.com,Company_243,EdTech,Organic,2025-06-29,4,False,,0,Lead
1666,Lead_1666,lead1666@example.com,Company_38,Manufacturing,Facebook Ads,2025-06-06,26,False,,30000,Lead
1667,Lead_1667,lead1667@example.com,Company_64,FinTech,LinkedIn DMs,2025-06-22,12,False,,25000,Lead
1668,Lead_1668,lead1668@example.com,Company_87,FinTech,Email Campaign,2025-06-23,31,False,,10000,Lead
1669,Lead_1669,lead1669@example.com,Company_139,FinTech,Facebook Ads,2025-06-04,6,False,,30000,Lead
1670,Lead_1670,lead1670@example.com,Company_116,Manufacturing,Email Campaign,2025-06-02,3,False,,10000,Lead
1671,Lead_1671,lead1671@example.com,Company_121,Healthcare,Email Campaign,2025-06-04,62,True,2025-07-04,10000,Customer
1672,Lead_1672,lead1672@example.com,Company_38,E-Commerce,Organic,2025-06-12,27,False,,0,Lead
1673,Lead_1673,lead1673@example.com,Company_214,FinTech,LinkedIn DMs,2025-07-03,21,False,,25000,Lead
1674,Lead_1674,lead1674@example.com,Company_174,SaaS,Referral,2025-06-03,17,False,,2500,Lead
1675,Lead_1675,lead1675@example.com,Company_284,Healthcare,Facebook Ads,2025-06-01,22,False,,30000,Lead
1676,Lead_1676,lead1676@example.com,Company_188,Manufacturing,Referral,2025-06-03,57,True,2025-06-12,2500,Customer
1677,Lead_1677,lead1677@example.com,Company_285,E-Commerce,Email Campaign,2025-06-04,56,False,,10000,MQL
1678,Lead_1678,lead1678@example.com,Company_209,Manufacturing,Facebook Ads,2025-06-24,15,False,,30000,Lead
1679,Lead_1679,lead1679@example.com,Company_280,SaaS,Organic,2025-06-10,7,False,,0,Lead
1680,Lead_1680,lead1680@example.com,Company_9,FinTech,Facebook Ads,2025-06-28,30,True,2025-07-11,30000,Customer
1681,Lead_1681,lead1681@example.com,Company_167,Manufacturing,Facebook Ads,2025-06-10,0,False,,30000,Lead
1682,Lead_1682,lead1682@example.com,Company_130,SaaS,Email Campaign,2025-06-11,54,False,,10000,MQL
1683,Lead_1683,lead1683@example.com,Company_112,EdTech,LinkedIn DMs,2025-06-02,29,False,,25000,Lead
1684,Lead_1684,lead1684@example.com,Company_56,Manufacturing,Facebook Ads,2025-06-08,0,False,,30000,Lead
1685,Lead_1685,lead1685@example.com,Company_199,FinTech,Facebook Ads,2025-06-01,0,False,,30000,Lead
1686,Lead_1686,lead1686@example.com,Company_40,Manufacturing,Referral,2025-06-09,17,False,,2500,Lead
1687,Lead_1687,lead1687@example.com,Company_22,SaaS,Referral,2025-06-22,22,False,,2500,Lead
1688,Lead_1688,lead1688@example.com,Company_100,EdTech,Referral,2025-06-07,27,False,,2500,Lead
1689,Lead_1689,lead1689@example.com,Company_13,Manufacturing,LinkedIn DMs,2025-07-05,46,False,,25000,MQL
1690,Lead_1690,lead1690@example.com,Company_75,FinTech,LinkedIn DMs,2025-06-07,70,False,,25000,POC
1691,Lead_1691,lead1691@example.com,Company_91,Healthcare,Facebook Ads,2025-07-22,36,False,,30000,Lead
1692,Lead_1692,lead1692@example.com,Company_180,EdTech,Email Campaign,2025-06-02,31,False,,10000,Lead
1693,Lead_1693,lead1693@example.com,Company_1,Healthcare,Organic,2025-05-31,9,False,,0,Lead
1694,Lead_1694,lead1694@example.com,Company_81,Healthcare,LinkedIn DMs,2025-06-17,58,False,,25000,MQL
1695,Lead_1695,lead1695@example.com,Company_56,FinTech,LinkedIn DMs,2025-06-01,59,True,2025-06-30,25000,Customer
1696,Lead_1696,lead1696@example.com,Company_82,SaaS,Facebook Ads,2025-06-12,0,False,,30000,Lead
1697,Lead_1697,lead1697@example.com,Company_1,Manufacturing,Email Campaign,2025-06-11,46,False,,10000,MQL
1698,Lead_1698,lead1698@example.com,Company_189,E-Commerce,Referral,2025-06-13,25,False,,2500,Lead
1699,Lead_1699,lead1699@example.com,Company_61,EdTech,Facebook Ads,2025-07-06,13,True,2025-07-18,30000,Customer
1700,Lead_1700,lead1700@example.com,Company_140,EdTech,Facebook Ads,2025-06-27,1,False,,30000,Lead
1701,Lead_1701,lead1701@example.com,Company_273,EdTech,Referral,2025-06-16,21,False,,2500,Lead
1702,Lead_1702,lead1702@example.com,Company_71,E-Commerce,Referral,2025-07-18,26,False,,2500,Lead
1703,Lead_1703,lead1703@example.com,Company_129,E-Commerce,LinkedIn DMs,2025-06-02,26,False,,25000,Lead
1704,Lead_1704,lead1704@example.com,Company_60,Manufacturing,Facebook Ads,2025-06-02,51,True,2025-07-11,30000,Customer
1705,Lead_1705,lead1705@example.com,Company_109,Healthcare,Facebook Ads,2025-07-05,15,False,,30000,Lead
1706,Lead_1706,lead1706@example.com,Company_148,FinTech,LinkedIn DMs,2025-06-14,36,False,,25000,Lead
1707,Lead_1707,lead1707@example.com,Company_60,Healthcare,LinkedIn DMs,2025-06-09,33,False,,25000,Lead
1708,Lead_1708,lead1708@example.com,Company_291,FinTech,Organic,2025-07-31,39,False,,0,Lead
1709,Lead_1709,lead1709@example.com,Company_10,FinTech,Facebook Ads,2025-06-01,34,False,,30000,Lead
1710,Lead_1710,lead1710@example.com,Company_271,EdTech,Facebook Ads,2025-06-11,43,False,,30000,MQL
1711,Lead_1711,lead1711@example.com,Company_69,FinTech,Email Campaign,2025-06-01,37,True,2025-06-21,10000,Customer
1712,Lead_1712,lead1712@example.com,Company_261,SaaS,Facebook Ads,2025-06-03,54,False,,30000,MQL
1713,Lead_1713,lead1713@example.com,Company_207,Manufacturing,Email Campaign,2025-07-11,32,False,,10000,Lead
1714,Lead_1714,lead1714@example.com,Company_34,Manufacturing,Email Campaign,2025-06-05,46,False,,10000,MQL
1715,Lead_1715,lead1715@example.com,Company_117,Healthcare,Referral,2025-06-05,10,False,,2500,Lead
1716,Lead_1716,lead1716@example.com,Company_192,EdTech,Facebook Ads,2025-06-09,20,False,,30000,Lead
1717,Lead_1717,lead1717@example.com,Company_68,SaaS,Organic,2025-06-18,12,False,,0,Lead
1718,Lead_1718,lead1718@example.com,Company_59,Manufacturing,Facebook Ads,2025-05-31,26,True,2025-06-15,30000,Customer
1719,Lead_1719,lead1719@example.com,Company_95,E-Commerce,Organic,2025-07-02,32,False,,0,Lead
1720,Lead_1720,lead1720@example.com,Company_90,EdTech,Facebook Ads,2025-06-09,23,False,,30000,Lead
1721,Lead_1721,lead1721@example.com,Company_111,SaaS,Organic,2025-06-16,0,False,,0,Lead
1722,Lead_1722,lead1722@example.com,Company_268,E-Commerce,Facebook Ads,2025-06-09,3,False,,30000,Lead
1723,Lead_1723,lead1723@example.com,Company_194,SaaS,Email Campaign,2025-07-15,36,False,,10000,Lead
1724,Lead_1724,lead1724@example.com,Company_105,SaaS,Referral,2025-06-13,9,False,,2500,Lead
1725,Lead_1725,lead1725@example.com,Company_251,E-Commerce,Email Campaign,2025-06-06,36,False,,10000,Lead
1726,Lead_1726,lead1726@example.com,Company_273,Healthcare,LinkedIn DMs,2025-05-31,69,False,,25000,POC
1727,Lead_1727,lead1727@example.com,Company_238,E-Commerce,Email Campaign,2025-06-07,40,False,,10000,MQL
1728,Lead_1728,lead1728@example.com,Company_249,SaaS,Facebook Ads,2025-05-31,1,False,,30000,Lead
1729,Lead_1729,lead1729@example.com,Company_203,EdTech,Referral,2025-06-25,22,False,,2500,Lead
1730,Lead_1730,lead1730@example.com,Company_24,E-Commerce,Facebook Ads,2025-08-20,1,False,,30000,Lead
1731,Lead_1731,lead1731@example.com,Company_149,Healthcare,Webinar,2025-06-14,29,False,,5000,Lead
1732,Lead_1732,lead1732@example.com,Company_7,SaaS,Facebook Ads,2025-06-19,36,False,,30000,Lead
1733,Lead_1733,lead1733@example.com,Company_185,Healthcare,Organic,2025-06-29,3,False,,0,Lead
1734,Lead_1734,lead1734@example.com,Company_157,FinTech,Email Campaign,2025-06-26,64,False,,10000,MQL
1735,Lead_1735,lead1735@example.com,Company_88,FinTech,Facebook Ads,2025-06-02,3,False,,30000,Lead
1736,Lead_1736,lead1736@example.com,Company_147,SaaS,Facebook Ads,2025-06-01,15,False,,30000,Lead
1737,Lead_1737,lead1737@example.com,Company_199,Manufacturing,Facebook Ads,2025-06-06,29,False,,30000,Lead
1738,Lead_1738,lead1738@example.com,Company_267,FinTech,LinkedIn DMs,2025-07-09,27,False,,25000,Lead
1739,Lead_1739,lead1739@example.com,Company_167,Manufacturing,Organic,2025-06-19,25,True,2025-07-14,0,Customer
1740,Lead_1740,lead1740@example.com,Company_78,E-Commerce,Facebook Ads,2025-06-07,45,False,,30000,MQL
1741,Lead_1741,lead1741@example.com,Company_132,Healthcare,Organic,2025-06-11,0,False,,0,Lead
1742,Lead_1742,lead1742@example.com,Company_72,FinTech,LinkedIn DMs,2025-06-21,26,False,,25000,Lead
1743,Lead_1743,lead1743@example.com,Company_229,FinTech,Facebook Ads,2025-06-15,15,False,,30000,Lead
1744,Lead_1744,lead1744@example.com,Company_221,Manufacturing,Email Campaign,2025-06-02,17,False,,10000,Lead
1745,Lead_1745,lead1745@example.com,Company_138,Healthcare,Facebook Ads,2025-06-01,22,False,,30000,Lead
1746,Lead_1746,lead1746@example.com,Company_37,SaaS,LinkedIn DMs,2025-07-06,33,False,,25000,Lead
1747,Lead_1747,lead1747@example.com,Company_81,FinTech,LinkedIn DMs,2025-06-11,74,True,2025-07-19,25000,Customer
1748,Lead_1748,lead1748@example.com,Company_159,E-Commerce,Referral,2025-06-12,32,False,,2500,Lead
1749,Lead_1749,lead1749@example.com,Company_131,EdTech,Organic,2025-06-15,9,False,,0,Lead
1750,Lead_1750,lead1750@example.com,Company_228,Manufacturing,Email Campaign,2025-06-06,35,False,,10000,Lead
1751,Lead_1751,lead1751@example.com,Company_207,FinTech,Facebook Ads,2025-06-18,0,False,,30000,Lead
1752,Lead_1752,lead1752@example.com,Company_206,E-Commerce,Email Campaign,2025-06-15,51,False,,10000,MQL
1753,Lead_1753,lead1753@example.com,Company_21,Manufacturing,Facebook Ads,2025-06-08,10,False,,30000,Lead
1754,Lead_1754,lead1754@example.com,Company_142,Manufacturing,Facebook Ads,2025-06-05,41,False,,30000,MQL
1755,Lead_1755,lead1755@example.com,Company_240,EdTech,Facebook Ads,2025-07-01,0,False,,30000,Lead
1756,Lead_1756,lead1756@example.com,Company_46,Healthcare,Organic,2025-06-10,18,False,,0,Lead
1757,Lead_1757,lead1757@example.com,Company_115,FinTech,Organic,2025-06-01,0,False,,0,Lead
1758,Lead_1758,lead1758@example.com,Company_117,Manufacturing,Referral,2025-06-04,20,False,,2500,Lead
1759,Lead_1759,lead1759@example.com,Company_201,FinTech,Email Campaign,2025-06-13,19,True,2025-06-23,10000,Customer
1760,Lead_1760,lead1760@example.com,Company_186,SaaS,LinkedIn DMs,2025-07-31,50,False,,25000,MQL
1761,Lead_1761,lead1761@example.com,Company_175,E-Commerce,Email Campaign,2025-06-05,48,False,,10000,MQL
1762,Lead_1762,lead1762@example.com,Company_11,Manufacturing,Email Campaign,2025-06-24,42,False,,10000,MQL
1763,Lead_1763,lead1763@example.com,Company_146,FinTech,LinkedIn DMs,2025-06-11,62,False,,25000,MQL
1764,Lead_1764,lead1764@example.com,Company_295,SaaS,Referral,2025-07-09,12,False,,2500,Lead
1765,Lead_1765,lead1765@example.com,Company_202,SaaS,Facebook Ads,2025-06-02,64,False,,30000,MQL
1766,Lead_1766,lead1766@example.com,Company_187,Manufacturing,Referral,2025-06-28,24,False,,2500,Lead
1767,Lead_1767,lead1767@example.com,Company_233,Manufacturing,Webinar,2025-06-09,59,True,2025-06-16,5000,Customer
1768,Lead_1768,lead1768@example.com,Company_293,E-Commerce,Facebook Ads,2025-07-18,0,False,,30000,Lead
1769,Lead_1769,lead1769@example.com,Company_212,Healthcare,Facebook Ads,2025-06-23,0,False,,30000,Lead
1770,Lead_1770,lead1770@example.com,Company_25,Manufacturing,Facebook Ads,2025-06-02,6,False,,30000,Lead
1771,Lead_1771,lead1771@example.com,Company_173,E-Commerce,Referral,2025-05-31,66,False,,2500,SQL
1772,Lead_1772,lead1772@example.com,Company_219,FinTech,Facebook Ads,2025-06-06,0,False,,30000,Lead
1773,Lead_1773,lead1773@example.com,Company_136,EdTech,Facebook Ads,2025-08-02,2,False,,30000,Lead
1774,Lead_1774,lead1774@example.com,Company_113,EdTech,Facebook Ads,2025-06-18,25,False,,30000,Lead
1775,Lead_1775,lead1775@example.com,Company_117,Manufacturing,Email Campaign,2025-06-25,61,False,,10000,MQL
1776,Lead_1776,lead1776@example.com,Company_105,EdTech,Email Campaign,2025-06-25,63,False,,10000,MQL
1777,Lead_1777,lead1777@example.com,Company_261,EdTech,Facebook Ads,2025-07-01,4,False,,30000,Lead
1778,Lead_1778,lead1778@example.com,Company_239,Healthcare,Email Campaign,2025-06-19,44,False,,10000,MQL
1779,Lead_1779,lead1779@example.com,Company_86,Manufacturing,Organic,2025-06-04,23,False,,0,Lead
1780,Lead_1780,lead1780@example.com,Company_200,Manufacturing,Referral,2025-06-05,41,False,,2500,MQL
1781,Lead_1781,lead1781@example.com,Company_279,FinTech,Email Campaign,2025-06-14,32,False,,10000,Lead
1782,Lead_1782,lead1782@example.com,Company_248,Healthcare,Facebook Ads,2025-06-11,25,False,,30000,Lead
1783,Lead_1783,lead1783@example.com,Company_238,Manufacturing,Organic,2025-07-14,11,False,,0,Lead
1784,Lead_1784,lead1784@example.com,Company_56,FinTech,Organic,2025-07-20,11,False,,0,Lead
1785,Lead_1785,lead1785@example.com,Company_6,Healthcare,Facebook Ads,2025-06-06,17,False,,30000,Lead
1786,Lead_1786,lead1786@example.com,Company_206,Healthcare,Facebook Ads,2025-06-15,40,False,,30000,MQL
1787,Lead_1787,lead1787@example.com,Company_145,Manufacturing,Facebook Ads,2025-07-08,18,True,2025-07-31,30000,Customer
1788,Lead_1788,lead1788@example.com,Company_147,Healthcare,Email Campaign,2025-06-03,39,False,,10000,Lead
1789,Lead_1789,lead1789@example.com,Company_205,E-Commerce,Email Campaign,2025-06-28,3,False,,10000,Lead
1790,Lead_1790,lead1790@example.com,Company_157,Healthcare,LinkedIn DMs,2025-06-12,32,False,,25000,Lead
1791,Lead_1791,lead1791@example.com,Company_23,FinTech,LinkedIn DMs,2025-07-02,27,False,,25000,Lead
1792,Lead_1792,lead1792@example.com,Company_125,E-Commerce,Email Campaign,2025-06-05,51,False,,10000,MQL
1793,Lead_1793,lead1793@example.com,Company_236,E-Commerce,LinkedIn DMs,2025-05-31,38,False,,25000,Lead
1794,Lead_1794,lead1794@example.com,Company_92,Manufacturing,Email Campaign,2025-06-06,58,True,2025-06-14,10000,Customer
1795,Lead_1795,lead1795@example.com,Company_161,Healthcare,Email Campaign,2025-06-23,13,False,,10000,Lead
1796,Lead_1796,lead1796@example.com,Company_214,Healthcare,Facebook Ads,2025-06-10,26,False,,30000,Lead
